25.05,0.05,5,4,155
25.05,0,1,4,155
25.44,0,1,4,155
25.44,0,1,4,155
25.24,0,1,4,155
11.58,0,1.5,2,155
34.78,0.15,0,5,155
25.24,0.12,3,4,155
25.44,0.07,3,4,155
25.44,0.05,3,4,155
25.05,0.05,3,4,155
11.58,0,3.5,2,155
25.24,0.12,5,4,155
25.44,0.07,5,4,155
25.44,0.05,5,4,155
25.05,0.05,5,4,155
25.05,0,6,4,156
23.94,0,6,4,156
23.24,0,6,4,156
21.95,0,6,3,156
21.2,0.07,0,3,156
25.05,0.12,2,4,156
23.76,0.07,2,4,156
23.24,0.07,2,4,156
20.91,0.07,2,3,156
25.05,0,8,4,156
23.94,0,8,4,156
23.24,0,8,4,156
21.95,0,8,3,156
25.05,0.12,4,4,156
23.76,0.07,4,4,156
23.24,0.07,4,4,156
20.91,0.07,4,3,156
11.12,0.58,1.5,2,156
34.44,0,0,5,156
25.05,0,6,4,156
23.94,0,6,4,156
23.24,0,6,4,156
21.95,0,6,3,156
11.12,0.58,3.5,2,156
34.44,0.73,1.5,5,156
34.78,0.15,1.5,5,156
34.44,0.15,1.5,5,156
25.05,0,8,4,156
23.94,0,8,4,156
23.24,0,8,4,156
21.95,0,8,3,156
23.41,0.07,0,4,157
24.48,0,2,4,157
24.48,0,4,4,157
34.44,0.13,0,5,157
34.44,0,0.5,5,157
34.44,0,0.5,5,157
34.78,0,0.5,5,157
24.3,0,6,4,158
24.48,0,6,4,158
21.06,0,6,3,158
22.26,0,6,3,158
23.24,0,0.5,4,158
23.94,0.05,2,4,158
23.24,0.05,2,4,158
22.1,0.05,2,3,158
24.3,0,8,4,158
24.48,0,8,4,158
21.06,0,8,3,158
22.26,0,8,3,158
23.94,0.05,4,4,158
23.24,0.05,4,4,158
22.1,0.05,4,3,158
11.12,0.57,1,2,158
34.78,0,0,5,158
34.11,0.15,0.5,5,158
34.44,0.15,0.5,5,158
34.11,0.15,0.5,5,158
34.11,0.15,0.5,5,158
24.3,0,6,4,158
24.48,0,6,4,158
21.06,0,6,3,158
22.26,0,6,3,158
11.12,0.57,3,2,158
34.11,0.15,2.5,5,158
34.44,0.15,2.5,5,158
34.11,0.15,2.5,5,158
34.11,0.15,2.5,5,158
24.3,0,8,4,158
24.48,0,8,4,158
21.06,0,8,3,158
22.26,0,8,3,158
23.59,0,0.5,4,159
34.78,0.15,0,5,159
34.11,0,0.5,5,159
34.11,0,2.5,5,159
22.1,0,6,3,160
22.26,0,6,3,160
24.67,0,6,4,160
24.3,0,6,4,160
23.59,0,0.5,4,160
23.07,0.12,2,4,160
20.91,0.05,2,3,160
22.91,0.07,2,3,160
23.94,0.07,2,4,160
22.1,0,8,3,160
22.26,0,8,3,160
24.67,0,8,4,160
24.3,0,8,4,160
23.07,0.12,4,4,160
20.91,0.05,4,3,160
22.91,0.07,4,3,160
23.94,0.07,4,4,160
11.12,1.17,1.5,2,160
34.78,0,0,5,160
33.15,0.13,1.5,5,160
22.1,0,6,3,160
22.26,0,6,3,160
24.67,0,6,4,160
24.3,0,6,4,160
11.12,1.17,3.5,2,160
33.15,0.13,0.5,5,160
22.1,0,8,3,160
22.26,0,8,3,160
24.67,0,8,4,160
24.3,0,8,4,160
25.44,0.12,6,4,161
25.44,0.05,6,4,161
25.64,0.05,6,4,161
25.84,0.05,6,4,161
26.04,0.07,6,4,161
23.59,0,0.5,4,161
23.94,0,2,4,161
25.64,0,2,4,161
25.24,0,2,4,161
25.84,0,2,4,161
26.04,0,2,4,161
25.44,0.12,8,4,161
25.44,0.05,8,4,161
25.64,0.05,8,4,161
25.84,0.05,8,4,161
26.04,0.07,8,4,161
23.94,0,4,4,161
25.64,0,4,4,161
25.24,0,4,4,161
25.84,0,4,4,161
26.04,0,4,4,161
34.78,0,0.5,5,161
33.79,0,0,5,161
25.44,0.12,6,4,161
25.44,0.05,6,4,161
25.64,0.05,6,4,161
25.84,0.05,6,4,161
26.04,0.07,6,4,161
33.79,0,1,5,161
33.47,0,1,5,161
34.78,0,1,5,161
25.44,0.12,8,4,161
25.44,0.05,8,4,161
25.64,0.05,8,4,161
25.84,0.05,8,4,161
26.04,0.07,8,4,161
23.59,0.05,0.5,4,162
34.44,0.73,0.5,5,162
33.47,0,0,5,162
35.48,0.3,1,5,162
25.05,0.07,5.5,4,163
23.59,0.05,0.5,4,163
24.3,0,1.5,4,163
25.05,0.07,7.5,4,163
24.3,0,3.5,4,163
11.12,0.58,1,2,163
11.12,0.57,1,2,163
34.78,0.15,0.5,5,163
34.78,0,0,5,163
25.05,0.07,5.5,4,163
11.12,0.58,2,2,163
25.05,0.07,7.5,4,163
25.05,0,5.5,4,164
23.41,0.05,0.5,4,164
24.86,0.12,1.5,4,164
25.05,0,7.5,4,164
24.86,0.12,3.5,4,164
9.78,0,1.5,1,164
34.44,0.15,0.5,5,164
35.48,0.3,0,5,164
25.05,0,5.5,4,164
9.78,0,3.5,1,164
35.83,0.28,1,5,164
25.05,0,7.5,4,164
22.91,0.05,0.5,3,165
34.44,0,1.5,5,165
35.83,0.28,0,5,165
11.12,0.57,2,2,165
35.48,0,1,5,165
35.83,0,1,5,165
35.48,0,1,5,165
35.48,0,1,5,165
22.58,0.07,0.5,3,166
34.44,0,1.5,5,166
35.48,0,0,5,166
35.83,0.15,1,5,166
23.94,0.23,5.5,4,167
22.74,0.07,0.5,3,167
25.44,0,1.5,4,167
23.94,0.23,7.5,4,167
25.44,0,3.5,4,167
34.78,0,1.5,5,167
35.83,0,0,5,167
23.94,0.23,5.5,4,167
36.19,0,1.5,5,167
35.83,0,1.5,5,167
35.83,0,1.5,5,167
35.48,0,1.5,5,167
35.48,0,1.5,5,167
23.94,0.23,7.5,4,167
23.76,0.07,0.5,4,168
11.12,0,0.5,2,168
35.48,0,0,5,168
11.12,0,2.5,2,168
36.19,0.15,1.5,5,168
36.56,0.15,1.5,5,168
36.19,0.15,1.5,5,168
36.56,0.15,1.5,5,168
23.94,0.07,0.5,4,169
25.05,0,1,4,169
25.05,0,3,4,169
10.21,0.58,1.5,2,169
35.48,0,0,5,169
10.21,0.58,3.5,2,169
36.19,0,1.5,5,169
36.56,0,1.5,5,169
36.19,0,1.5,5,169
24.67,0,5,4,170
24.67,0,5,4,170
13.41,0,5,2,170
14.45,0,5,2,170
22.1,0.07,0.5,3,170
25.05,0.05,1,4,170
25.05,0.05,1,4,170
11.86,0.05,1,2,170
24.67,0,7,4,170
24.67,0,7,4,170
13.41,0,7,2,170
14.45,0,7,2,170
25.05,0.05,3,4,170
25.05,0.05,3,4,170
11.86,0.05,3,2,170
16.56,0,0.5,2,170
35.83,0.15,0,5,170
24.67,0,5,4,170
24.67,0,5,4,170
13.41,0,5,2,170
14.45,0,5,2,170
16.56,0,2.5,2,170
36.56,0.15,0.5,5,170
24.67,0,7,4,170
24.67,0,7,4,170
13.41,0,7,2,170
14.45,0,7,2,170
23.76,0.07,7,4,171
21.64,0.05,0.5,3,171
21.95,0,3,3,171
23.76,0.07,9,4,171
21.95,0,5,3,171
17.32,0.58,1,3,171
36.19,0,0.5,5,171
23.76,0.07,7,4,171
17.32,0.58,3,3,171
36.94,0,0.5,5,171
23.76,0.07,9,4,171
22.42,0.05,0.5,3,172
26.89,0.05,3,4,172
26.89,0.05,5,4,172
8.11,0,0.5,1,172
35.83,0,0.5,5,172
8.11,0,2.5,1,172
27.33,0.05,7,4,173
22.91,0.05,0.5,3,173
27.33,0.05,9,4,173
35.83,0,0.5,5,173
27.33,0.05,7,4,173
36.56,0,1.5,5,173
36.94,0,1.5,5,173
36.56,0,1.5,5,173
36.19,0,1.5,5,173
27.33,0.05,9,4,173
25.24,0.05,0.5,4,174
29.74,0.07,3,4,174
29.74,0.07,5,4,174
35.48,0,0.5,5,174
36.19,0.13,1,5,174
29.48,0.07,7,4,175
25.05,0,0,4,175
29.48,0.07,9,4,175
9.35,1.75,1,1,175
35.48,0,0.5,5,175
29.48,0.07,7,4,175
9.35,1.75,3,1,175
36.56,0,1,5,175
36.19,0,1,5,175
36.19,0,1,5,175
29.48,0.07,9,4,175
31.08,0,7,5,176
31.94,0,7,5,176
32.23,0,7,5,176
33.15,0,7,5,176
25.44,0,0,4,176
30.8,0.12,3,5,176
31.36,0.05,3,5,176
32.23,0.05,3,5,176
32.53,0.05,3,5,176
31.08,0,9,5,176
31.94,0,9,5,176
32.23,0,9,5,176
33.15,0,9,5,176
30.8,0.12,5,5,176
31.36,0.05,5,5,176
32.23,0.05,5,5,176
32.53,0.05,5,5,176
8.93,0,1,1,176
36.19,0.15,0.5,5,176
35.83,0.3,0.5,5,176
36.19,0.15,0.5,5,176
36.19,0.15,0.5,5,176
36.19,0.15,0.5,5,176
31.08,0,7,5,176
31.94,0,7,5,176
32.23,0,7,5,176
33.15,0,7,5,176
8.93,0,2,1,176
35.83,0.3,2.5,5,176
36.19,0.15,2.5,5,176
36.19,0.15,2.5,5,176
36.19,0.15,2.5,5,176
31.08,0,9,5,176
31.94,0,9,5,176
32.23,0,9,5,176
33.15,0,9,5,176
28.79,0.07,7,4,177
26.19,0.07,7,4,177
23.47,0.07,7,4,177
27.32,0.07,7,4,177
25.44,0,0,4,177
28.79,0,3,4,177
26.19,0,3,4,177
22.84,0,3,3,177
26.56,0,3,4,177
28.79,0.07,9,4,177
26.19,0.07,9,4,177
23.47,0.07,9,4,177
27.32,0.07,9,4,177
28.79,0,5,4,177
26.19,0,5,4,177
22.84,0,5,3,177
26.56,0,5,4,177
6.94,0.58,0.5,1,177
36.56,0.15,0.5,5,177
36.19,0,0.5,5,177
36.19,0,0.5,5,177
36.19,0,0.5,5,177
28.79,0.07,7,4,177
26.19,0.07,7,4,177
23.47,0.07,7,4,177
27.32,0.07,7,4,177
6.94,0.58,2.5,1,177
36.19,0,2.5,5,177
36.19,0,2.5,5,177
36.19,0,2.5,5,177
28.79,0.07,9,4,177
26.19,0.07,9,4,177
23.47,0.07,9,4,177
27.32,0.07,9,4,177
25.24,0,0,4,178
23.47,0.05,3,4,178
23.47,0.05,5,4,178
6.56,0.6,0.5,1,178
4.78,0.58,0.5,1,178
36.19,0.15,0.5,5,178
36.19,0.28,0.5,5,178
36.19,0.15,0.5,5,178
6.56,0.6,2.5,1,178
4.78,0.58,2.5,1,178
36.19,0.28,2.5,5,178
36.19,0.15,2.5,5,178
22.54,0.05,7,3,179
21.12,0,3,3,179
22.54,0.05,9,3,179
21.12,0,5,3,179
7.32,0,1.5,1,179
36.56,0.15,0.5,5,179
36.19,0,0.5,5,179
22.54,0.05,7,3,179
7.32,0,3.5,1,179
36.19,0,1.5,5,179
22.54,0.05,9,3,179
21.12,0,7,3,180
24.05,0,7,4,180
23.03,0.05,3,4,180
21.12,0,9,3,180
24.05,0,9,4,180
23.03,0.05,5,4,180
6.56,1.17,2,1,180
36.19,0,0.5,5,180
36.19,0.58,0.5,5,180
21.12,0,7,3,180
24.05,0,7,4,180
6.56,1.17,4,1,180
21.12,0,9,3,180
24.05,0,9,4,180
23.54,0.12,7,4,181
23.03,0,3,4,181
23.54,0.12,9,4,181
23.03,0,5,4,181
7.32,0,2,1,181
36.56,0,0.5,5,181
35.83,0.15,0.5,5,181
23.54,0.12,7,4,181
7.32,0,4,1,181
23.54,0.12,9,4,181
29.78,0,7,4,182
26.56,0.07,3,4,182
29.78,0,9,4,182
26.56,0.07,5,4,182
36.19,0,0.5,5,182
35.83,0.15,0.5,5,182
29.78,0,7,4,182
36.19,0.58,1.5,5,182
29.78,0,9,4,182
7.71,0,1.5,1,183
36.56,0.15,1.5,5,183
7.71,0,3.5,1,183
34.44,0,5.5,5,184
31.65,0,5.5,5,184
28.98,0,5.5,4,184
31.08,0,5.5,5,184
31.36,0,5.5,5,184
35.83,0.05,1.5,5,184
31.94,0.07,1.5,5,184
29.74,0.07,1.5,4,184
30.26,0.07,1.5,5,184
31.65,0.07,1.5,5,184
34.44,0,7.5,5,184
31.65,0,7.5,5,184
28.98,0,7.5,4,184
31.08,0,7.5,5,184
31.36,0,7.5,5,184
35.83,0.05,3.5,5,184
31.94,0.07,3.5,5,184
29.74,0.07,3.5,4,184
30.26,0.07,3.5,5,184
31.65,0.07,3.5,5,184
36.94,0,1.5,5,184
34.44,0,5.5,5,184
31.65,0,5.5,5,184
28.98,0,5.5,4,184
31.08,0,5.5,5,184
31.36,0,5.5,5,184
35.83,0.15,1.5,5,184
35.83,0.15,1.5,5,184
34.44,0,7.5,5,184
31.65,0,7.5,5,184
28.98,0,7.5,4,184
31.08,0,7.5,5,184
31.36,0,7.5,5,184
31.36,0.05,5.5,5,185
31.36,0.05,5.5,5,185
31.08,0.05,5.5,5,185
31.65,0,1.5,5,185
31.36,0,1.5,5,185
31.36,0,1.5,5,185
31.65,0,1.5,5,185
31.36,0.05,7.5,5,185
31.36,0.05,7.5,5,185
31.08,0.05,7.5,5,185
31.65,0,3.5,5,185
31.36,0,3.5,5,185
31.36,0,3.5,5,185
31.65,0,3.5,5,185
7.71,0,1,1,185
36.56,0,0.5,5,185
31.36,0.05,5.5,5,185
31.36,0.05,5.5,5,185
31.08,0.05,5.5,5,185
7.71,0,3,1,185
31.36,0.05,7.5,5,185
31.36,0.05,7.5,5,185
31.08,0.05,7.5,5,185
31.94,0,5.5,5,186
32.53,0,5.5,5,186
33.15,0,5.5,5,186
33.15,0,5.5,5,186
34.11,0,5.5,5,186
32.23,0.07,1.5,5,186
32.84,0.07,1.5,5,186
33.15,0.07,1.5,5,186
33.79,0.07,1.5,5,186
31.94,0,7.5,5,186
32.53,0,7.5,5,186
33.15,0,7.5,5,186
33.15,0,7.5,5,186
34.11,0,7.5,5,186
32.23,0.07,3.5,5,186
32.84,0.07,3.5,5,186
33.15,0.07,3.5,5,186
33.79,0.07,3.5,5,186
36.94,0,0.5,5,186
31.94,0,5.5,5,186
32.53,0,5.5,5,186
33.15,0,5.5,5,186
33.15,0,5.5,5,186
34.11,0,5.5,5,186
31.94,0,7.5,5,186
32.53,0,7.5,5,186
33.15,0,7.5,5,186
33.15,0,7.5,5,186
34.11,0,7.5,5,186
34.11,0.07,5.5,5,187
34.44,0,1.5,5,187
33.79,0,1.5,5,187
34.11,0.07,7.5,5,187
34.44,0,3.5,5,187
33.79,0,3.5,5,187
7.71,0,1.5,1,187
36.56,0,0.5,5,187
34.11,0.07,5.5,5,187
7.71,0,3.5,1,187
34.11,0.07,7.5,5,187
28,0,5.5,4,188
25.48,0,5.5,4,188
29.24,0,5.5,4,188
26.81,0,5.5,4,188
26.56,0,5.5,4,188
34.44,0,5.5,5,188
23.79,0.05,1.5,4,188
26.94,0.05,1.5,4,188
30.55,0.05,1.5,5,188
26.94,0.05,1.5,4,188
35.48,0.05,1.5,5,188
28.02,0.05,1.5,4,188
28,0,7.5,4,188
25.48,0,7.5,4,188
29.24,0,7.5,4,188
26.81,0,7.5,4,188
26.56,0,7.5,4,188
34.44,0,7.5,5,188
23.79,0.05,3.5,4,188
26.94,0.05,3.5,4,188
30.55,0.05,3.5,5,188
26.94,0.05,3.5,4,188
35.48,0.05,3.5,5,188
28.02,0.05,3.5,4,188
36.19,0,0.5,5,188
28.73,0.15,0.5,4,188
28,0,5.5,4,188
25.48,0,5.5,4,188
29.24,0,5.5,4,188
26.81,0,5.5,4,188
26.56,0,5.5,4,188
34.44,0,5.5,5,188
28.73,0.15,2.5,4,188
28,0,7.5,4,188
25.48,0,7.5,4,188
29.24,0,7.5,4,188
26.81,0,7.5,4,188
26.56,0,7.5,4,188
34.44,0,7.5,5,188
28.11,0.05,5.5,4,189
23.03,0.05,5.5,4,189
27.56,0.05,5.5,4,189
28.02,0.05,5.5,4,189
30.55,0.05,5.5,5,189
35.68,0.05,5.5,5,189
28.93,0.05,5.5,4,189
28.93,0.05,5.5,4,189
23.54,0,1.5,4,189
29.48,0,1.5,4,189
30.53,0,1.5,5,189
27.56,0,1.5,4,189
34.12,0,1.5,5,189
31.58,0,1.5,5,189
28.93,0,1.5,4,189
28.11,0.05,7.5,4,189
23.03,0.05,7.5,4,189
27.56,0.05,7.5,4,189
28.02,0.05,7.5,4,189
30.55,0.05,7.5,5,189
35.68,0.05,7.5,5,189
28.93,0.05,7.5,4,189
28.93,0.05,7.5,4,189
23.54,0,3.5,4,189
29.48,0,3.5,4,189
30.53,0,3.5,5,189
27.56,0,3.5,4,189
34.12,0,3.5,5,189
31.58,0,3.5,5,189
28.93,0,3.5,4,189
11.83,0,3.5,2,189
36.19,0.13,0,5,189
28.11,0.05,5.5,4,189
23.03,0.05,5.5,4,189
27.56,0.05,5.5,4,189
28.02,0.05,5.5,4,189
30.55,0.05,5.5,5,189
35.68,0.05,5.5,5,189
28.93,0.05,5.5,4,189
28.93,0.05,5.5,4,189
11.83,0,5.5,2,189
28.11,0.05,7.5,4,189
23.03,0.05,7.5,4,189
27.56,0.05,7.5,4,189
28.02,0.05,7.5,4,189
30.55,0.05,7.5,5,189
35.68,0.05,7.5,5,189
28.93,0.05,7.5,4,189
28.93,0.05,7.5,4,189
30.55,0,5.5,5,190
29.24,0.05,1.5,4,190
30.55,0,7.5,5,190
29.24,0.05,3.5,4,190
15.54,0.58,3.5,2,190
36.56,0,0,5,190
30.55,0,5.5,5,190
15.54,0.58,5.5,2,190
30.55,0,7.5,5,190
29.89,0,1.5,4,191
29.89,0,3.5,4,191
36.19,0,0,5,191
29.89,0,5.5,4,192
29.89,0,7.5,4,192
12.84,1.75,3,2,192
36.19,0,0,5,192
27.56,0.15,0.5,4,192
29.89,0,5.5,4,192
12.84,1.75,5,2,192
27.56,0.15,2.5,4,192
29.89,0,7.5,4,192
30.66,0.07,5.5,5,193
31.58,0,1.5,5,193
30.66,0.07,7.5,5,193
31.58,0,3.5,5,193
30.66,0.07,5.5,5,193
30.66,0.07,7.5,5,193
25.84,0.05,1.5,4,194
25.84,0.05,3.5,4,194
12.2,1.75,4.5,2,194
28.25,0.15,0.5,4,194
12.2,1.75,6.5,2,194
28.25,0.15,2.5,4,194
26.04,0.05,5.5,4,195
27.33,0,1.5,4,195
26.04,0.05,7.5,4,195
27.33,0,3.5,4,195
26.04,0.05,5.5,4,195
26.04,0.05,7.5,4,195
27.56,0,5.5,4,196
24.48,0.05,1.5,4,196
27.56,0,7.5,4,196
24.48,0.05,3.5,4,196
11.88,1.15,4.5,2,196
27.56,0,5.5,4,196
11.88,1.15,6.5,2,196
27.56,0,7.5,4,196
25.64,0.05,5.5,4,197
25.64,0.05,7.5,4,197
12.17,0,4.5,2,197
12.02,0,4.5,2,197
28.02,0,1,4,197
25.64,0.05,5.5,4,197
12.17,0,6.5,2,197
12.02,0,6.5,2,197
28.02,0,2,4,197
25.64,0.05,7.5,4,197
25.64,0,5.5,4,198
25.64,0,5.5,4,198
25.44,0,5.5,4,198
25.64,0,5.5,4,198
25.05,0,5.5,4,198
25.84,0.12,1.5,4,198
25.64,0.07,1.5,4,198
25.05,0.07,1.5,4,198
25.64,0.07,1.5,4,198
24.86,0.07,1.5,4,198
25.64,0,7.5,4,198
25.64,0,7.5,4,198
25.44,0,7.5,4,198
25.64,0,7.5,4,198
25.05,0,7.5,4,198
25.84,0.12,3.5,4,198
25.64,0.07,3.5,4,198
25.05,0.07,3.5,4,198
25.64,0.07,3.5,4,198
24.86,0.07,3.5,4,198
11.35,0.58,3.5,2,198
27.33,0.58,1,4,198
25.64,0,5.5,4,198
25.64,0,5.5,4,198
25.44,0,5.5,4,198
25.64,0,5.5,4,198
25.05,0,5.5,4,198
11.35,0.58,5.5,2,198
25.64,0,7.5,4,198
25.64,0,7.5,4,198
25.44,0,7.5,4,198
25.64,0,7.5,4,198
25.05,0,7.5,4,198
26.04,0.05,5.5,4,199
26.46,0.07,5.5,4,199
26.67,0.07,5.5,4,199
26.46,0.07,5.5,4,199
25.44,0,1.5,4,199
26.46,0,1.5,4,199
26.46,0,1.5,4,199
26.46,0,1.5,4,199
26.46,0,1.5,4,199
26.04,0.05,7.5,4,199
26.46,0.07,7.5,4,199
26.67,0.07,7.5,4,199
26.46,0.07,7.5,4,199
25.44,0,3.5,4,199
26.46,0,3.5,4,199
26.46,0,3.5,4,199
26.46,0,3.5,4,199
26.46,0,3.5,4,199
14.22,0,3.5,2,199
26.46,0.58,1,4,199
26.04,0.05,5.5,4,199
26.46,0.07,5.5,4,199
26.67,0.07,5.5,4,199
26.46,0.07,5.5,4,199
14.22,0,5.5,2,199
26.04,0.05,7.5,4,199
26.46,0.07,7.5,4,199
26.67,0.07,7.5,4,199
26.46,0.07,7.5,4,199
26.46,0,5.5,4,200
26.25,0,5.5,4,200
26.25,0,5.5,4,200
26.67,0,5.5,4,200
26.46,0,5.5,4,200
26.46,0.05,1.5,4,200
26.46,0.07,1.5,4,200
26.67,0.07,1.5,4,200
26.67,0.07,1.5,4,200
26.46,0,7.5,4,200
26.25,0,7.5,4,200
26.25,0,7.5,4,200
26.67,0,7.5,4,200
26.46,0,7.5,4,200
26.46,0.05,3.5,4,200
26.46,0.07,3.5,4,200
26.67,0.07,3.5,4,200
26.67,0.07,3.5,4,200
15.54,1.17,4.5,2,200
24.12,0,0.5,4,200
26.46,0,5.5,4,200
26.25,0,5.5,4,200
26.25,0,5.5,4,200
26.67,0,5.5,4,200
26.46,0,5.5,4,200
15.54,1.17,6.5,2,200
27.33,0.58,2,4,200
26.46,0,7.5,4,200
26.25,0,7.5,4,200
26.25,0,7.5,4,200
26.67,0,7.5,4,200
26.46,0,7.5,4,200
26.67,0.05,5.5,4,201
26.46,0,1.5,4,201
26.67,0.05,7.5,4,201
26.46,0,3.5,4,201
18.71,0,4.5,3,201
25.05,0.13,0.5,4,201
26.67,0.05,5.5,4,201
18.71,0,6.5,3,201
26.67,0.05,7.5,4,201
26.46,0,5.5,4,202
26.46,0,5.5,4,202
26.67,0,5.5,4,202
26.67,0.07,1.5,4,202
26.67,0.05,1.5,4,202
26.67,0.05,1.5,4,202
26.46,0,7.5,4,202
26.46,0,7.5,4,202
26.67,0,7.5,4,202
26.67,0.07,3.5,4,202
26.67,0.05,3.5,4,202
26.67,0.05,3.5,4,202
26.04,0.15,0.5,4,202
26.46,0,5.5,4,202
26.46,0,5.5,4,202
26.67,0,5.5,4,202
26.46,0,7.5,4,202
26.46,0,7.5,4,202
26.67,0,7.5,4,202
26.25,0,1.5,4,203
26.25,0,3.5,4,203
8.36,0,4.5,1,203
25.64,0.15,0.5,4,203
8.36,0,6.5,1,203
26.25,0,5.5,4,204
27.11,0,5.5,4,204
26.89,0,5.5,4,204
26.67,0,5.5,4,204
26.67,0.07,1.5,4,204
27.11,0.07,1.5,4,204
26.89,0.07,1.5,4,204
26.25,0,7.5,4,204
27.11,0,7.5,4,204
26.89,0,7.5,4,204
26.67,0,7.5,4,204
26.67,0.07,3.5,4,204
27.11,0.07,3.5,4,204
26.89,0.07,3.5,4,204
26.04,0.15,0.5,4,204
26.25,0,5.5,4,204
27.11,0,5.5,4,204
26.89,0,5.5,4,204
26.67,0,5.5,4,204
26.46,0.58,2,4,204
26.25,0,7.5,4,204
27.11,0,7.5,4,204
26.89,0,7.5,4,204
26.67,0,7.5,4,204
26.67,0.05,5.5,4,205
26.89,0.05,5.5,4,205
26.89,0.07,5.5,4,205
27.11,0.07,5.5,4,205
27.11,0.07,5.5,4,205
26.89,0.07,5.5,4,205
26.89,0.05,5.5,4,205
26.89,0,1.5,4,205
26.89,0,1.5,4,205
26.89,0,1.5,4,205
27.11,0,1.5,4,205
27.11,0,1.5,4,205
26.89,0,1.5,4,205
26.89,0,1.5,4,205
26.67,0.05,7.5,4,205
26.89,0.05,7.5,4,205
26.89,0.07,7.5,4,205
27.11,0.07,7.5,4,205
27.11,0.07,7.5,4,205
26.89,0.07,7.5,4,205
26.89,0.05,7.5,4,205
26.89,0,3.5,4,205
26.89,0,3.5,4,205
26.89,0,3.5,4,205
27.11,0,3.5,4,205
27.11,0,3.5,4,205
26.89,0,3.5,4,205
26.89,0,3.5,4,205
8.59,0,4.5,1,205
26.04,0.13,0.5,4,205
26.67,0.05,5.5,4,205
26.89,0.05,5.5,4,205
26.89,0.07,5.5,4,205
27.11,0.07,5.5,4,205
27.11,0.07,5.5,4,205
26.89,0.07,5.5,4,205
26.89,0.05,5.5,4,205
8.59,0,6.5,1,205
26.67,0.05,7.5,4,205
26.89,0.05,7.5,4,205
26.89,0.07,7.5,4,205
27.11,0.07,7.5,4,205
27.11,0.07,7.5,4,205
26.89,0.07,7.5,4,205
26.89,0.05,7.5,4,205
27.11,0,5.5,4,206
27.11,0,5.5,4,206
27.11,0,5.5,4,206
26.89,0.07,1.5,4,206
27.11,0.07,1.5,4,206
27.11,0.07,1.5,4,206
27.11,0,7.5,4,206
27.11,0,7.5,4,206
27.11,0,7.5,4,206
26.89,0.07,3.5,4,206
27.11,0.07,3.5,4,206
27.11,0.07,3.5,4,206
26.25,0,1,4,206
27.11,0,5.5,4,206
27.11,0,5.5,4,206
27.11,0,5.5,4,206
27.11,0,7.5,4,206
27.11,0,7.5,4,206
27.11,0,7.5,4,206
26.89,0.07,5.5,4,207
27.11,0.07,5.5,4,207
27.11,0,1.5,4,207
27.11,0,1.5,4,207
27.11,0,1.5,4,207
26.89,0.07,7.5,4,207
27.11,0.07,7.5,4,207
27.11,0,3.5,4,207
27.11,0,3.5,4,207
27.11,0,3.5,4,207
8.02,0,4.5,1,207
25.84,0,1,4,207
26.89,0.07,5.5,4,207
27.11,0.07,5.5,4,207
8.02,0,6.5,1,207
24.12,0,1.5,4,207
26.89,0.07,7.5,4,207
27.11,0.07,7.5,4,207
27.11,0,5.5,4,208
27.33,0,5.5,4,208
27.11,0,5.5,4,208
27.33,0,5.5,4,208
27.11,0,5.5,4,208
27.33,0,5.5,4,208
27.11,0.05,1.5,4,208
27.33,0.05,1.5,4,208
27.33,0.07,1.5,4,208
27.33,0.07,1.5,4,208
27.33,0.07,1.5,4,208
27.11,0,7.5,4,208
27.33,0,7.5,4,208
27.11,0,7.5,4,208
27.33,0,7.5,4,208
27.11,0,7.5,4,208
27.33,0,7.5,4,208
27.11,0.05,3.5,4,208
27.33,0.05,3.5,4,208
27.33,0.07,3.5,4,208
27.33,0.07,3.5,4,208
27.33,0.07,3.5,4,208
6.17,0.58,4.5,1,208
26.67,0,1,4,208
27.11,0,5.5,4,208
27.33,0,5.5,4,208
27.11,0,5.5,4,208
27.33,0,5.5,4,208
27.11,0,5.5,4,208
27.33,0,5.5,4,208
6.17,0.58,6.5,1,208
25.05,0.13,1.5,4,208
26.04,0.15,1.5,4,208
25.64,0.15,1.5,4,208
26.04,0.15,1.5,4,208
26.04,0.13,1.5,4,208
27.11,0,7.5,4,208
27.33,0,7.5,4,208
27.11,0,7.5,4,208
27.33,0,7.5,4,208
27.11,0,7.5,4,208
27.33,0,7.5,4,208
27.11,0.05,5.5,4,209
27.11,0.07,5.5,4,209
27.33,0.07,5.5,4,209
27.33,0.07,5.5,4,209
27.33,0.07,5.5,4,209
27.56,0.05,5.5,4,209
27.78,0.05,5.5,4,209
27.78,0.05,5.5,4,209
27.56,0.05,5.5,4,209
27.56,0,1.5,4,209
27.56,0,1.5,4,209
27.11,0,1.5,4,209
27.33,0,1.5,4,209
27.33,0,1.5,4,209
27.33,0,1.5,4,209
27.56,0,1.5,4,209
27.56,0,1.5,4,209
27.78,0,1.5,4,209
27.56,0,1.5,4,209
27.11,0.05,7.5,4,209
27.11,0.07,7.5,4,209
27.33,0.07,7.5,4,209
27.33,0.07,7.5,4,209
27.33,0.07,7.5,4,209
27.56,0.05,7.5,4,209
27.78,0.05,7.5,4,209
27.78,0.05,7.5,4,209
27.56,0.05,7.5,4,209
27.56,0,3.5,4,209
27.56,0,3.5,4,209
27.11,0,3.5,4,209
27.33,0,3.5,4,209
27.33,0,3.5,4,209
